sentences,base,contrast,contrast_rnd
I don't have,-0.13459282,0.11821462,0.19431818
She wasn't wearing,5.8939557,6.4011035,5.7554245
He knew he wouldn't be getting,-1.1472405,-1.2311243,-1.198142
There aren't,22.277325,22.98354,23.156467
I didn't see,-0.41817346,-0.44657177,-0.508845
She had cried so much that she didn't have,3.1433072,3.2188683,2.9740553
There aren't,22.277325,22.98354,23.156467
There aren't,22.277325,22.98354,23.156467
There weren't,16.246693,17.12653,17.017818
Mark didn't have,-3.5566747,-2.761886,-2.6206148
We wouldn't want,3.833209,4.109214,4.2468476
And don't use,-5.3972344,-5.6369534,-5.45073
There aren't,22.277325,22.98354,23.156467
Can't come up with,5.4149103,4.911896,5.997981
There weren't,16.246693,17.12653,17.017818
He wasn't going to get,1.7084063,1.8226615,1.6367803
Her childhood hadn't included,1.414991,1.4964777,1.4149401
I wanted her for my first wedding but she wouldn't do,2.1516411,2.2772312,2.113604
"Oddly enough, Jedidiah hadn't taught him",0.28117335,0.3399126,0.47846335
As long as he doesn't touch,1.2525623,1.2182457,1.305826
There weren't,16.246693,17.12653,17.017818
She'd said there hadn't been,-0.720464,-0.56950915,-0.6013811
He didn't have,-7.711586,-7.5902033,-7.896208
And there aren't,7.6019697,8.007204,8.1086035
Apparently there weren't,10.434995,10.985866,10.708639
He hadn't added,1.5977678,0.8418381,0.8469502
Maybe there wouldn't be,-1.5967481,-1.3788601,-0.9046672
She didn't hear,0.014541119,-0.08875346,0.0873269
I told you I don't have,-0.6754161,-0.49149603,-0.45089245
She hadn't picked up,1.2298111,1.1228545,1.1418017
"I see you Mom, in my dreams… but you don't have",-4.2461085,-4.110695,-4.185746
She didn't have,-4.508333,-4.25321,-4.440225
He didn't know,0.43850958,0.46749204,0.9682097
We really don't know,2.8945394,2.9066682,3.383697
"When she pulled her dress to her waist, she didn't have to jerk",1.1652459,1.395264,1.3262354
You don't need,-35.222977,-35.153725,-34.405453
She didn't hear,0.014541119,-0.08875346,0.0873269
"Hell, Mom, I don't know",-0.021898538,0.16355115,0.28255397
It's too bad there aren't,3.4577613,4.0203223,3.6641283
"Jerry seemed to want to try everything with her, but she didn't remember",0.7088186,0.9266778,1.0505106
I'm really glad that you don't have,-8.669701,-8.753852,-8.441122
There certainly weren't,-1.3560874,-0.39654416,-0.25573662
She didn't want to take,-0.39130193,-0.2758539,-0.5942116
I didn't take,-1.1003025,-1.0491934,-1.1298224
"""But, she said, trying to keep her voice steady and firm, """"I just don't have",-0.46755755,-0.30344343,-0.41956526
Jo didn't show,0.93993527,1.2496064,1.5178226
Christian certainly hadn't shown,1.9879183,1.9096081,2.244274
He knew he wouldn't find,2.8136508,2.7738647,2.6137104
It wasn't showing,3.1310976,3.2001488,2.7576556
"Only Nadine knew, and she didn't show",0.6626755,0.69456536,1.0082062
We still have to haul this thing out and make sure there aren't,3.4427984,3.9584305,3.675677
I didn't bring,-1.8289244,-1.7842283,-1.4571075
I didn't see,-0.41817346,-0.44657177,-0.508845
"""Answering the implicit question, she said, """"I don't have",0.5633468,0.6988653,0.6285199
She didn't have,-4.508333,-4.25321,-4.440225
They just want to make sure you don't engage in,0.44902492,0.53878814,0.66865957
"""Maybe you're thinking to yourself, """"But I don't know",-0.8184835,-0.67843395,-0.6389885
I'm afraid I don't have,-0.5077906,-0.40168637,-0.29568917
Didn't find,-1.8238555,-2.369652,1.0543059
I didn't expect to put,2.0878391,2.2666368,2.3820674
Something easily done by three or four guys and you wouldn't be missing,-2.0578675,-2.2512407,-2.0274916
Marsten wouldn't leave,0.69927293,0.8716266,1.9739262
I didn't see,-0.41817346,-0.44657177,-0.508845
An earlier daylight saving time doesn't do them,2.766883,2.9782982,3.3181043
There aren't,22.277325,22.98354,23.156467
I didn't see,-0.41817346,-0.44657177,-0.508845
I don't have,-0.13459282,0.11821462,0.19431818
I think we can safely assume that we won't find,-0.32819864,-0.3514374,-0.34598517
Like he doesn't have,-1.1602156,-1.1038669,-1.0367
"Of course I did, but I also knew it wouldn't score me",1.0743134,1.0986843,1.0581697
and I didn't see,-1.3622925,-1.3312361,-1.8010913
He's behaving very well and hasn't had,-0.6857438,-0.42893338,-0.5336901
"""We're supposed to take everybody out so they don't get",2.1611593,2.0616453,2.0731146
I don't recall,0.9473459,0.7456598,0.96143615
I don't want,-14.001939,-14.054201,-13.802122
He didn't want to leave,-3.5665627,-3.4895358,-3.554319
He hadn't made,0.7224671,0.8642169,0.89560723
I didn't find,1.1103855,1.0690352,1.1035079
But she wasn't going to take,0.45251286,0.46878803,0.24446392
Then she pulled up her dress and I could see that she didn't have,-1.0094734,-0.834964,-1.0258932
"Bastiel might have been on the council, but his study to didn't hold",1.3566387,1.4365721,1.175267
"Interestingly enough, there weren't",5.8981376,6.2510614,6.0872474
Make sure it hasn't got,-4.670573,-4.3495674,-4.3447595
"And right now, I wasn't placing",1.1327777,1.2598884,1.0931065
"His scent said he was human, so he wouldn't overhear",1.1686794,1.29682,1.1225778
Though I still wasn't getting,-2.2699027,-2.3014488,-2.234033
One thing I did notice was the fact that there didn't seem to be,-0.1352434,-0.17737888,-0.12852919
A careful study of the upper spaces of the barn didn't reveal,2.2120483,2.3479319,2.2495747
He didn't want,-6.3942547,-6.271599,-6.217663
He wasn't wearing,3.5866346,3.764189,2.8919919
I made sure she didn't see,0.3298337,0.2476151,0.09016235
He didn't want to owe,2.3157516,2.5154326,2.5570924
I don't want to take,-0.8921022,-1.0581799,-0.7832164
He hadn't put,1.122165,1.2722076,1.007709
I–I'll make sure we didn't leave,1.1626997,1.2523696,1.2752738
I don't have,-0.13459282,0.11821462,0.19431818
I thought you were the one who didn't want to take,0.32256368,0.40336946,0.35158688
"He sensed Michael was doing it, and since he didn't hear",1.837168,1.895778,2.0244439
That doesn't win you,-1.6322837,-1.3211768,-2.0599632
"Still, Michael listened carefully and didn't hear",1.1919708,1.2347835,1.1757239
Mark hadn't taken,3.454302,3.8633869,4.4952383
"I mean, since we haven't been keeping",-0.61449045,-0.61978763,-0.5269326
We don't have,1.3276724,1.1780308,1.0118568
And we don't need,-0.35921264,-0.41454005,-0.041727148
I sure hoped there weren't,1.8768101,2.2796984,2.0023818
I haven't seen,5.410234,5.5244374,5.6539927
The owner didn't allow,2.1469295,2.4153378,2.6573925
He doesn't stockpile,0.3566605,0.55866224,0.46253917
Hugh hadn't taken,2.6575735,2.6328547,3.4377646
This body wasn't setting,1.0094404,1.3398001,1.0185581
"I patted his pockets, and there weren't",3.1970627,3.6111119,3.5450463
The furniture didn't have,0.0010323673,0.09535429,0.17035925
Then she wouldn't be asking,0.10232037,0.3009885,0.37403458
"Even if the Skeezers are on that island and see us, and know we're friends, they haven't",0.2723295,0.2704136,0.50222266
"""She laughed, saying: """"During the heat of the day I like to be an ape, for an ape doesn't wear",0.56816196,0.54296476,0.5271057
I didn't notice,2.1130738,1.9233215,2.293676
I don't see,0.3309852,0.24593309,0.30262408
I haven't received,3.7966495,4.3261127,3.4053826
She didn't want,-1.9812307,-2.0020623,-1.8677354
And check the room to make sure there aren't,5.406542,5.868452,5.516407
There weren't,16.246693,17.12653,17.017818
"She warned them that some Hunters were coming on business, but didn't want to give",-0.7119298,-0.5368206,-0.38032117
"The head was still moaning, but it didn't have",0.040397942,0.12608436,0.21530986
There weren't,16.246693,17.12653,17.017818
The only thing in his favor was that there didn't seem to be,0.07783292,0.18765113,0.022322237
And some of us have noticed that there aren't,2.0324097,2.3932137,2.2781143
But there hadn't been,0.35482764,0.4696778,0.621495
There weren't,16.246693,17.12653,17.017818
There weren't,16.246693,17.12653,17.017818
We don't have,1.3276724,1.1780308,1.0118568
But I don't have,0.5099953,0.67076313,0.64665025
I didn't make,-1.0956336,-1.083776,-0.84892726
This doesn't include,-0.51174724,-0.6600556,-0.8902138
At last they've reluctantly agreed we didn't break,-2.3275564,-2.1539547,-2.1817932
There wasn't,20.037346,21.183796,21.255457
I don't know,3.1374218,3.0949862,3.8626437
I don't see,0.3309852,0.24593309,0.30262408
I haven't taken,4.871468,5.3060136,4.7204704
He doesn't have,-5.005342,-4.6617737,-4.8137255
Trev claimed it was because he wouldn't allow,0.37930924,0.46536738,0.3603301
Tess's friend didn't do me,1.3612994,1.4048483,1.27139
But there aren't,10.118433,10.389061,10.518584
"Uh, you don't have",-22.54371,-22.33938,-22.380192
"We're partners, I'm gonna be totally up front, 'cause I don't want",-0.8655113,-0.7230493,-0.7038332
"""No, said Claire Steiger, """"there won't be",0.51259375,0.5695382,0.85057616
There won't be,-17.69844,-16.813433,-15.577871
I don't see,0.3309852,0.24593309,0.30262408
I hadn't seen,5.416912,5.3028803,5.6397524
I didn't find,1.1103855,1.0690352,1.1035079
And there weren't,10.667182,11.179346,10.934629
And there aren't,7.6019697,8.007204,8.1086035
"Bullets can shatter when they hit bone, but the shot into her abdomen didn't hit",4.401696,4.6243486,4.6888986
I told him I didn't have,-0.14756955,0.101379916,-0.1414634
But Ellerbee didn't keep,0.9825668,0.9713161,1.3795552
These are old savings and checking accounts that haven't had,-0.99151677,-0.99216044,-0.8036854
I don't recall,0.9473459,0.7456598,0.96143615
"Another thing, we didn't bring",-0.5036323,-0.32280326,-0.23979491
I don't see you doing,-1.2655253,-1.3356932,-1.2629163
It wasn't,11.117142,11.321575,10.930889
"To the best of my knowledge, you haven't consulted",1.3389909,1.2385359,1.4920064
And they didn't have,-2.3929706,-2.3666048,-2.2930245
Emmis didn't recall seeing,0.10927278,0.39228433,0.6437527
There aren't,22.277325,22.98354,23.156467
I don't have,-0.13459282,0.11821462,0.19431818
He didn't want,-6.3942547,-6.271599,-6.217663
"So far, he hadn't had to do",-1.1561135,-1.0524528,-1.3496634
But the point is that I know why I wasn't having,-1.3518513,-1.0716445,-1.1714625
``We haven't found,1.2341812,1.2194114,1.4003744
And don't have,-2.2471232,-2.0461195,-1.3097264
We don't want,1.8843186,1.6978393,2.091063
But there aren't,10.118433,10.389061,10.518584
We didn't see,-0.6352167,-0.8846571,-0.5397622
That name doesn't ring,-5.0944366,-4.9423757,-4.3890624
But I didn't make,0.9690414,0.97606015,1.1281463
I knew you wouldn't bring,2.012584,2.353753,2.3000078
We didn't find,1.606559,1.5136366,1.5760832
We don't want,1.8843186,1.6978393,2.091063
I don't see,0.3309852,0.24593309,0.30262408
We won't need,-0.15464947,-0.42756978,-0.24277657
And don't prepare,-2.5319026,-2.7206376,-1.7050391
"I could cry, but I don't have",0.107259564,0.22191694,0.19658533
"No, you fellows wouldn't want to take",1.1776707,1.136993,1.0871797
I won't be cutting,-1.5446385,-1.8928931,-1.7066503
They hadn't sent,5.6092405,5.293167,5.664509
There haven't been,-2.0758398,-1.5706313,-0.47470903
He won't have,-3.355576,-3.2686439,-3.04755
Work in teams of two — I don't want,-3.3673203,-3.3722486,-3.021449
"For heaven's sake, there aren't",1.6397531,1.8939288,1.9309497
She hoped there weren't,6.757085,7.43509,6.901548
That hometown location wouldn't surprise,0.9637171,0.9638423,1.4971611
"Meantime, she hasn't caused you",1.2925994,1.2785007,1.0243077
I didn't throw him,0.29402542,0.34341297,0.52036923
"I'm sure they would be standing in line to buy, but I haven't picked up",-0.17227262,0.055843085,-0.09433634
I don't have,-0.13459282,0.11821462,0.19431818
But you're right about one thing: We don't have to make,0.09479612,0.12454564,0.28373706
I wouldn't hold out,-7.37826,-7.454581,-6.575935
You don't need,-35.222977,-35.153725,-34.405453
You don't need,-35.222977,-35.153725,-34.405453
"Besides, I don't see",1.072644,1.0619998,0.9680545
Make sure everyone is ready for that conference call: I don't want,1.5567007,1.5765144,1.6709105
"Unfortunately, he didn't know",0.94829375,1.1134448,1.0516
"Briefly, he scanned the other lit windows of the brownstone, but didn't encounter",0.56589854,0.564369,0.48566127
We didn't find,1.606559,1.5136366,1.5760832
We didn't make,-0.64332306,-0.5081715,-0.4224701
There hadn't been,-5.311917,-4.811554,-4.2556396
Her mother didn't have,2.2743561,2.223179,2.615744
She didn't have,-4.508333,-4.25321,-4.440225
We don't want,1.8843186,1.6978393,2.091063
Daffir hadn't had,0.08901158,0.28688347,0.17403159
"If that chunk spills from the box, there won't be",0.3976079,0.48756316,0.6261585
"Thanks again for giving us your time this morning, but we won't be publishing",-0.395801,-0.5444572,-0.3972603
She hasn't issued,6.0933256,6.5820556,6.495534
That's why we won't be doing,-0.21824457,-0.39122543,-0.22588328
They didn't encounter,2.926337,2.8341906,3.1416628
They hadn't found,3.3030577,3.0891507,3.4842982
Though we haven't had,-2.1245413,-1.9246788,-1.8734033
But don't take,-25.518768,-25.187714,-23.96383
"And as far as I can tell, she hasn't made",-0.10529256,0.03380944,0.117967404
"Professora Vorthys would also be extremely interested, I think; don't overlook",1.6967106,1.5554392,1.5969491
But I hadn't noticed,0.3904037,0.4045198,0.4967466
He didn't recall seeing,1.8856575,1.8965967,2.1104999
There weren't,16.246693,17.12653,17.017818
"Meantime, I haven't seen",0.37089503,0.38305396,0.35159063
I didn't want to make,-1.939016,-2.0517051,-1.9910562
But I didn't think you had,-6.321672,-6.084798,-5.9512215
I don't want,-14.001939,-14.054201,-13.802122
"Except for her father, Carol wasn't close to",6.1020164,6.313084,6.4627275
It wouldn't do her career,2.016983,2.088446,1.4610276
I assume you didn't bring,1.0117545,1.2985212,1.5096995
I was delighted to find she wasn't wearing,0.14104193,0.2001971,0.03422419
I didn't ask,-2.3773031,-2.2237904,-1.8674014
I didn't find,1.1103855,1.0690352,1.1035079
I didn't notice,2.1130738,1.9233215,2.293676
Then they won't get,1.5340753,1.6200051,1.8181728
"But after all this time, he hasn't",6.1403565,6.4646254,6.2954054
I didn't have,-5.747894,-5.328346,-5.632659
"Well, I don't have",1.0799923,1.2982427,1.2376364
There weren't,16.246693,17.12653,17.017818
Dru didn't know,2.224367,2.4610806,2.9789753
I don't see,0.3309852,0.24593309,0.30262408
I didn't see,-0.41817346,-0.44657177,-0.508845
"By the way, there won't be",0.16700584,0.27483696,0.4368281
A couple of hours and I haven't seen,0.696172,0.7634157,0.56528854
I think it would be a good idea if you didn't read,-0.15524979,-0.31036535,-0.12494832
You put me on the spot but you weren't giving me,-0.2779446,-0.030799951,-0.13594045
She didn't have,-4.508333,-4.25321,-4.440225
"She would have to play the act of seduction by ear, hoping that she wouldn't make",0.44959143,0.6461658,0.3714121
The boy wasn't wearing,0.53021336,0.6939376,0.48882547
There weren't,16.246693,17.12653,17.017818
I don't have,-0.13459282,0.11821462,0.19431818
But there aren't,10.118433,10.389061,10.518584
You don't have,-212.93744,-212.16571,-211.99036
"We need you, we were prepared to pay for you — but there won't be",0.38501516,0.4179567,0.5445201
She didn't make,1.5776913,1.5992992,2.2279847
We didn't have,-1.4577796,-1.2028968,-1.6201024
The point I'm making is that he didn't have,-1.2101952,-1.2314056,-1.2884309
"You see, I won't have",-1.6696374,-1.6067613,-1.6571563
I haven't,14.183582,14.544412,14.171989
Mrs. Walsh had warned Bee Moore that she didn't want to hear,1.9549077,2.0394187,2.1494246
I don't have,-0.13459282,0.11821462,0.19431818
"No indeed, Mother, so it's just as well I don't have",-1.1863261,-1.0541543,-1.1069697
I don't have,-0.13459282,0.11821462,0.19431818
It was a noisy place and Lou hadn't met,1.0012238,1.0262704,1.2130961
More truthfully he hadn't met,-0.11323705,-0.061493933,-0.11392671
Violet hadn't,7.4367895,7.940469,7.8656054
There aren't,22.277325,22.98354,23.156467
He doesn't want,-9.943062,-9.785189,-9.788632
If we followed that line of thought we wouldn't have,-3.4664643,-3.1974738,-3.2283654
The tension was palpable and he wasn't going to take,0.5232061,0.5610065,0.39047688
But Linda truly didn't have,-1.9071851,-1.7802277,-1.7204039
Chris didn't put on,2.068247,2.482242,2.3187044
He really liked the tightness but the young lady wasn't giving back,-3.113426,-2.975116,-3.1709075
"Her eyes were closed, but he didn't see",0.8314749,0.7573205,0.5268364
There weren't,16.246693,17.12653,17.017818
And another thing: it was the only one that didn't have,0.09323624,0.048788458,0.06805235
The hospital won't give me,-0.804649,-0.72876346,-0.5479797
So there aren't,11.015671,11.438077,11.570286
Nina suddenly felt hor-rible that she hadn't snatched,1.6127687,1.7330574,2.088609
They reached a stretch where the commander didn't make,3.093173,3.2572598,3.3023078
"Mara stared confusedly at the propellers, which weren't attached to",2.977496,3.1849976,3.0748816
She wasn't wearing,5.8939557,6.4011035,5.7554245
Although we haven't seen,0.6533683,0.6805351,0.5830786
There don't seem to be,-2.0444384,-1.4027765,-0.7537662
"""We haven't received",0.9247391,1.1806827,0.8838377
I'm just making up for the fact that we don't have,0.33617863,0.44778568,0.5690742
"Okay, it was a mess, but there weren't",2.1479821,2.3872519,2.157421
She hadn't cheated on,12.883068,12.835564,12.986057
It was as if she didn't have,0.46297288,0.510394,0.46293682
You won't find,8.970373,8.95755,8.811513
"Make this a priority, but we don't want",-1.6023731,-1.7687078,-1.5872405
Mrs. Nicklin had explained calmly that she didn't have,-3.7555537,-3.667144,-3.7977393
She didn't need,-14.311048,-14.587037,-14.233402
"Jesus, I haven't had",0.39416218,0.48958403,0.5618893
Hope you don't get in,-0.43858278,-0.47355777,-0.51518756
When I was up there a while back there weren't,6.0707064,6.700639,6.4913807
And don't get,-5.3467503,-4.8453665,-3.8685496
I wasn't going to take,-1.6387254,-1.4975362,-1.7937065
"""Then: """"Unfortunately I don't have",0.18934655,0.32137287,0.27985415
"This was Jokull, after all, and there hadn't been",-0.6005513,-0.69638443,-0.554554
No we haven't spotted,0.82077414,1.0605167,1.0371652
"""Dora waited until Paige came inside then said, """"Lock the door honey, we don't need",-1.3461115,-1.3336601,-1.3108759
I don't have,-0.13459282,0.11821462,0.19431818
"It's okay, there aren't",0.5891657,0.87423897,0.9789633
The truck hadn't given them,0.35172358,0.6127514,0.60833466
There weren't,16.246693,17.12653,17.017818
I don't have,-0.13459282,0.11821462,0.19431818
I don't sense,-0.72058827,-0.6566462,-0.16968027
I hadn't found,2.4494019,2.5121913,2.3079488
I didn't want to use,-1.6365519,-1.7689598,-2.0157454
"Without knowing who had left the trail of blood, I didn't want",-5.5818634,-5.467947,-5.4261856
Carol lifted her skirt and she wasn't wearing,1.343077,1.4274961,1.2042158
He fucked Paula now as if there hadn't been,-1.5848118,-2.866475,-2.425965
He hadn't come up with,-2.3510966,-2.308296,-2.28645
I don't see,0.3309852,0.24593309,0.30262408
It wasn't that she had,-2.9765654,-2.3316953,-2.4792125
You don't have,-212.93744,-212.16571,-211.99036
"You see, Doug, I don't have",0.31154937,0.56073624,0.42594305
"""Let's go, Perch, he said, """"and let's hope we don't run into",-0.41954276,-0.29737014,-0.41037053
"His cock was limp, and didn't show",0.90253216,1.1453408,1.0796014
"I glanced around, and didn't see",0.43406174,0.5702586,0.19744657
Haven't had,4.706213,4.8148866,4.936599
Too bad they didn't put,1.996558,1.2750784,1.6472049
"Yes I know there are no brass cars, and that it wouldn't have",0.4417141,0.6585014,0.88897943
They won't drop,2.3316033,2.4165223,2.3319454
"Some of the young men was barefooted, and some of the children didn't have on",-1.6298672,-1.7019274,-1.7973468
You see we hadn't,0.16972852,0.22485,0.105476975
They didn't wear,-0.6286371,-0.6117428,-0.94224346
I don't have,-0.13459282,0.11821462,0.19431818
That was so fantastic there aren't,3.0132444,3.5105786,3.4744823
"I'm familiar with the creation myths, thank you, and I certainly don't need",-4.140522,-4.175385,-4.2246013
We don't want,1.8843186,1.6978393,2.091063
She didn't have,-4.508333,-4.25321,-4.440225
You say that you don't have,-2.2574778,-1.9993881,-2.010268
And Victor says you didn't send,-1.1519215,-0.8874161,-0.8241713
He didn't see,-1.5347543,-1.8745425,-1.4379576
I wasn't aware of,4.4874325,4.4046497,4.24212
We aren't out to set,2.5487566,3.2474625,3.3036752
We didn't have,-1.4577796,-1.2028968,-1.6201024
I hope they don't have,-0.7452854,-0.8340223,-0.2567031
And there aren't,7.6019697,8.007204,8.1086035
I had to make sure that the monks weren't planning,4.237131,4.3292665,4.2868648
I don't know,3.1374218,3.0949862,3.8626437
She wasn't about to take,1.4307306,1.5447497,0.9316058
And I don't want,-10.49522,-10.565976,-10.312902
I don't see,0.3309852,0.24593309,0.30262408
"Maxwell would have plenty of bruises and the devil's own headache, but there didn't seem to be",-1.4970621,-1.43504,-1.4043857
"I know it's overpowering, but I didn't order",-1.1665541,-1.1701095,-1.189002
"Let's just hope that whatever that thing was, it doesn't have",-4.762209,-4.6229854,-4.541951
I haven't,14.183582,14.544412,14.171989
S'long as you don't get,0.95911133,0.9992223,1.1113343
Thankfully there weren't,5.7780433,6.37544,5.9673004
We wouldn't be earning,-3.2166483,-3.18409,-2.9402766
"Why, here we haven't",7.299797,7.398469,7.1292624
Hope you haven't,1.9060673,2.1840389,1.7791479
It didn't send or take,2.6031616,2.051262,2.4820738
He didn't have,-7.711586,-7.5902033,-7.896208
I didn't want,-42.818024,-42.834564,-43.064827
And won't have,-5.2024255,-5.8379927,-4.8201895
We don't have,1.3276724,1.1780308,1.0118568
But we don't have,-0.009940468,0.12251435,0.16881847
I don't want,-14.001939,-14.054201,-13.802122
We won't kill,3.4317465,3.2318244,3.751945
"""But,"""" she said as she glanced about the room, """"there don't seem to be",-0.28107268,-0.33761492,-0.24426861
I didn't see,-0.41817346,-0.44657177,-0.508845
But I hadn't known,1.4417002,1.5104445,1.4503589
"I mean, all I remembered from The Red Pony was that there weren't",3.6954026,4.05064,3.7300773
I hadn't noticed,6.220007,6.026331,6.044857
"In the first place, Rob didn't have",-4.2965245,-4.2410884,-4.358744
"aside, Eric didn't seem to have",-0.5306877,-0.52014494,-0.53513193
"couch, Eric's smile didn't give me",-2.3216019,-2.0204177,-2.0121171
They aren't taking,-0.82053137,-0.65774864,-1.0980477
Your head is fuzzy and you won't find,1.3720537,1.4508466,1.5530053
"No, he hadn't had",-0.610749,-0.35249,-0.5856238
"He was just as horny, true, and didn't take",3.0747695,3.2785606,2.979373
Probably won't be,-2.9901934,-2.950829,-1.8560578
"The dwarf had earned the right to use the warehouse, bul be didn't tell",-8.628139,-9.221723,-9.554396
I don't want to take,-0.8921022,-1.0581799,-0.7832164
He hoped there weren't,6.4135294,6.8829675,6.409705
He didn't see,-1.5347543,-1.8745425,-1.4379576
His face wasn't giving,4.2249126,4.358101,4.2159333
Isabel knew she wasn't going to win,0.67715514,0.75338596,0.90759796
And he had a feeling Valenti wouldn't mind offing,0.93380094,0.6474345,0.8490852
You weren't doing,-6.9620857,-6.9463806,-7.477107
There won't be,-17.69844,-16.813433,-15.577871
"I checked the addition, and he hadn't made",0.41416106,0.58033615,0.43262717
I thought you said there weren't,1.4492974,1.97365,1.6544408
"In truth, he was just as glad that there weren't",3.493889,3.8867574,3.5974057
Just don't make,-1.9371538,-2.2234912,-1.6957476
We haven't seen,7.1027336,6.5369906,7.5827293
"Now, that fit with Hell, except that there weren't",4.391315,4.82081,4.654167
"He should have been in the forest, but there weren't",3.0142612,3.3007467,3.1408634
I don't have,-0.13459282,0.11821462,0.19431818
They probably aren't taking,0.033665612,0.2075336,0.33838987
I just about had a foal when I found out there weren't,3.2267318,3.8401983,3.3663995
"Because thanks to that bloody war, there aren't going to be",0.34274077,0.43032348,0.4101708
Since his backside was already dusty he didn't have,6.782024,6.803482,6.908947
There aren't,22.277325,22.98354,23.156467
I can tell you right now that he hasn't made,-0.75149643,-0.6283923,-0.7365076
At least she wouldn't be getting,-0.42507726,-0.8290969,-0.8027404
The local economy was in piss-poor shape; that wouldn't win them,1.7348993,1.9147769,1.4772081
Well that didn't sound,0.44421527,0.69037056,0.49488163
You people aren't having,-3.112169,-2.8929005,-2.897799
I don't want to lose,-0.38441944,-0.32369348,-0.035719767
We didn't lose,1.9521062,2.014063,2.3007035
And we don't have,0.5042858,0.62807167,0.6577121
I'm thinking of checking where he came from and offering to purchase his services if he hasn't,2.158589,2.3465223,2.1056042
"There were seven of them; whoever his attackers were, they weren't taking",0.078525096,0.1922135,-0.17220259
He chose one that didn't have,0.9935322,1.0755587,1.2139494
He hadn't made,0.7224671,0.8642169,0.89560723
Now just so that there aren't,2.5371418,2.9370258,2.7511342
Robin hadn't heard of,0.86304355,0.89095443,1.3977015
There won't be,-17.69844,-16.813433,-15.577871
"Making her own calculations, she didn't need",-12.659966,-12.736961,-12.248362
"That's why, unless there is a real emergency we don't send",1.4725547,1.5177552,1.6172534
We haven't had,5.8933,5.600877,6.023526
I'm sorry I didn't have,-4.8058853,-4.672638,-4.826884
And there haven't been,0.82883435,0.55079734,1.4115195
Since he didn't have,-3.0407894,-3.0720718,-3.044355
SO far he hadn't produced,3.7902405,3.7246335,3.8264673
I won't go crashing,0.72017074,0.54780364,0.77251977
"That way her husband gets eternal salvation, and his terrestrial reputation doesn't take",-1.4133922,-1.3592237,-1.1424528
The boy didn't need,-5.704499,-5.9240675,-5.62352
I don't want,-14.001939,-14.054201,-13.802122
She wouldn't join,1.1347953,1.3712704,2.1147754
She didn't see,-0.70685434,-0.9501811,-0.4249484
I don't have,-0.13459282,0.11821462,0.19431818
And we don't have,0.5042858,0.62807167,0.6577121
I don't want,-14.001939,-14.054201,-13.802122
There aren't,22.277325,22.98354,23.156467
He wondered why they hadn't put,1.7515837,1.9881282,1.9324625
But there weren't,8.729517,9.146074,8.801216
And we don't have,0.5042858,0.62807167,0.6577121
And she didn't see,0.15291011,0.02898702,0.036162764
And there aren't,7.6019697,8.007204,8.1086035
But we haven't had,-1.3232489,-1.3859341,-1.3252823
He hadn't seen,3.0453963,2.9458141,2.8945599
I don't see how,0.34205925,0.38490516,0.6553115
I didn't see,-0.41817346,-0.44657177,-0.508845
We haven't seen,7.1027336,6.5369906,7.5827293
"""And David didn't leave",-0.39948577,-0.16565779,0.06129679
So we didn't have,-1.297996,-1.0607886,-1.2239387
"In fact, now that you mention it, I haven't seen",-0.77286166,-0.7483902,-0.91521853
There haven't been,-2.0758398,-1.5706313,-0.47470903
We don't have,1.3276724,1.1780308,1.0118568
We don't have,1.3276724,1.1780308,1.0118568
It simply won't have,2.0159142,2.143476,2.3120449
The reason we don't have,0.07204517,-0.009343084,0.25622994
I didn't bring,-1.8289244,-1.7842283,-1.4571075
I don't want,-14.001939,-14.054201,-13.802122
There aren't,22.277325,22.98354,23.156467
I don't have,-0.13459282,0.11821462,0.19431818
"The church's influence has never been strong that far north, but they also don't have",-0.73023796,-0.5865296,-0.78643656
As you can see we really don't have,0.46049267,0.74202067,0.67627025
"These people were desperate, and he wasn't going to take",0.3381762,0.3801804,0.19442463
And I won't have,-2.2941427,-2.2942286,-2.1039767
He doesn't seem to leave,-2.0616407,-1.8990936,-2.1139753
They wouldn't want to take,-0.1022796,0.029031783,-0.051777363
I don't have,-0.13459282,0.11821462,0.19431818
Gabe didn't see,-0.82798165,-0.9413283,-0.64645076
He hadn't asked,-1.9029263,-1.620352,-1.8340089
And don't smudge,-3.3212862,-3.6961193,-3.4535966
"But on a more positive note, there weren't",5.147381,5.5572257,5.3404026
"Relax, there aren't",4.42856,5.053434,5.1604095
But you won't have,-1.2608241,-1.2145526,-1.1566546
She didn't get,1.1334553,1.1326163,1.34289
Pisano didn't need,-10.207995,-10.482525,-9.979824
"But thanks to you, I don't have",-16.119715,-15.977359,-15.944439
But don't bring,-3.2845206,-2.9744244,-3.059111
He let me go because he doesn'tbelieve I have,0.64232755,0.54327667,0.40068352
I don't have,-0.13459282,0.11821462,0.19431818
Then you won't be breaking,-0.52521074,-0.7857865,-0.6432245
They haven't reported,7.067156,7.4220552,7.828447
Didn't want to raise,2.7967172,3.1175873,4.371962
She wasn't aware of,8.1624155,8.427977,8.062996
There aren't,22.277325,22.98354,23.156467
"I've got a lot of questions, and there aren't",1.4933512,1.6915936,1.6455035
She hadn't had,0.99071294,1.0753841,0.8143828
They haven't taken,4.822612,5.2251534,5.3042145
We don't want,1.8843186,1.6978393,2.091063
I don't want,-14.001939,-14.054201,-13.802122
