sentences,base,contrast,contrast_rnd
This time he didn't deliver,-0.05654857,0.054658417,-0.2601747
I certainly don't want to show,-0.11599127,0.28705797,-0.7363755
"Joana Carda remarked to Maria Guavaira, We didn't buy",-0.13906166,0.092853025,0.51503474
Aren't you expecting,-0.096838385,-0.07764843,-0.255756
"She'd put Jack Cannon behind her, and she didn't want",-0.041258678,-0.099106304,0.15048613
I hope you realize Katherine hasn't had,-0.0993103,0.024256662,-0.17836125
I just don't want,-0.3469319,-0.04472241,-0.21592331
There aren't,0.40879595,0.4682641,0.38563713
And I won't make,-0.36705652,0.05674659,-0.5235447
Since I didn't know,0.04388066,0.89159834,0.42857215
She hoped that it was Todd because they hadn't made,0.23537824,0.28211015,0.35756785
He didn't know,0.5953739,1.0,0.046041716
There weren't,0.48230523,0.7895831,0.7147064
There aren't,0.26833767,0.34986275,0.212446
I thought you didn't have,-0.6148672,-0.32530883,-0.19189073
"""Just so you don't get",-0.04429819,0.07153364,-0.2633756
Scheeler's report noted there wasn't,0.6287563,0.875159,0.6059785
There aren't,0.43555528,0.41021848,0.47010723
"No, Mr Wynn hasn't received",-0.54036224,0.13861072,-0.26223543
aren't,0.24222964,0.33739525,0.17710431
"but Billie was already gone, so I didn't get",0.43397313,0.6219829,0.56382036
Daniel didn't offer,0.76489455,0.7824546,0.5668453
Carrie didn't have,0.16488378,0.23243111,-0.12284222
"Luckily, there weren't",1.0,1.0,1.0
Monk wouldn't have,1.0,1.0,1.0
She didn't have,-0.087853335,-0.3081516,-0.3516279
"Trying to stay positive as she fought to stay afloat, she told herself to be thankful there weren't",0.5681146,1.0,1.0
The chief wanted to go over the car just to make sure there weren't,0.43950668,0.6905086,0.82512313
He didn't make,0.27108288,0.22387175,-0.043578316
She didn't have,-0.13880204,-0.08475921,-0.028179433
"She loved her old, worn-out apartment and didn't have",0.14400123,0.081541926,0.43828845
There weren't,0.5001899,0.43040654,0.62831146
We haven't time for,0.058778558,0.40001896,0.020922983
We won't win,-0.2247707,-0.12360007,0.12930962
They wouldn't settle for,0.5168256,-0.12222301,0.2732569
"""And, as for their devoted quarrying by hand: """"They probably don't have",-0.5784766,-0.16692884,-0.24993928
But I don't want to take,-1.0,-0.46919337,-0.6862294
I didn't hear,0.37673917,0.6393628,0.64736396
I don't know,0.34524047,1.0,-0.09175447
"But the food came on these crummy old wooden dishes, and there weren't",1.0,1.0,1.0
"For some reason, Falier didn't want to make",0.04052588,0.26544344,-0.23202229
"He froze, suddenly aware that he hadn't got",0.93163747,0.44587758,0.5620548
He made a wish that there wouldn't be,0.13109845,0.0911904,0.50531405
I do hope it won't cause you,-0.22968687,-0.12544826,-0.4524607
We don't have,-0.035581924,0.06117687,0.4520237
I don't seem to have,-0.4895023,0.6191242,0.13885327
"She tried to stand up, but her legs didn't seem to have",0.030107623,0.3669021,0.1545469
"""That's…"""" He shrugged, as if to say there weren't",1.0,1.0,0.78260756
There don't seem to be,-0.57525146,-0.46984822,0.18397866
Runting wasn't showing,-0.61330456,-0.5752061,-0.35003236
"Some of the guys come up this way quite often, that's how they know there won't be",-0.061982483,-0.14175291,-0.105873406
"It'd have to stay there overnight before it was fit to use, so at least he wouldn't have to make",-0.04557065,0.23415816,-0.17146863
There aren't,0.32075924,0.5314084,0.64471525
I haven't got,-0.1347388,-0.14801474,-0.09338699
Then you wouldn't need to have,-0.0283188,0.025805436,0.05437348
"""He smiled, and added, """"There aren't",0.5841918,0.7678269,1.0
I just don't want,-0.20399046,-0.31646866,0.19839603
It certainly hadn't done him,-0.12122814,-0.05311458,-0.1755366
He didn't take,0.090198986,0.13530186,0.20892407
Unscarred — this body hadn't caught,-0.3348222,0.08206851,-0.4019831
"""I don't see",0.122469224,1.0,-0.07193333
There hadn't been,0.022039952,0.07637413,-0.17486463
"Apparently, he'd believed that a bargain was a bargain, and I hadn't made",0.84051347,0.38328677,0.40429094
I didn't find,-0.12676366,-0.02144028,-0.11618292
You said he wouldn't start,0.26973152,0.7416278,-0.230788
I didn't get,0.4388499,-0.08858833,0.06430653
I don't want to have,-0.025190733,0.16721307,-0.387752
She didn't think he had,0.5975201,0.102573074,0.66269684
There wasn't,0.6883486,0.8317594,0.66585296
I didn't get,0.3453471,0.011596989,0.3965225
Etain didn't have to take,0.5305021,0.7705218,0.84450305
You won't' get,1.0,1.0,1.0
I don't have,0.032076593,0.063584566,-0.05682855
You don't have,-0.5396402,-0.35534343,-0.37724414
I didn't have to make,0.07544969,-0.018489784,0.026177213
I don't have,0.006217055,0.023022454,-0.053780343
She wasn't wearing,-0.38996395,-0.23764391,-0.21791323
He knew he wouldn't be getting,0.16592455,0.1621273,-0.17391178
There aren't,0.24658737,0.24298391,0.53485745
I didn't see,-0.22006123,0.007781203,-0.20574372
She had cried so much that she didn't have,-0.44381428,-0.8828309,-1.0
There aren't,0.43147144,0.40569818,0.35610557
There aren't,0.61124945,0.38411373,0.46839514
There weren't,0.7465574,0.52444863,0.98885244
Mark didn't have,-0.04225543,-0.12674044,0.04264609
We wouldn't want,0.102022514,0.30065933,0.05640636
And don't use,-0.021105273,0.1125757,0.1950978
There aren't,0.4361263,0.7909197,0.4364418
Can't come up with,0.23265576,0.21413068,0.082039125
There weren't,0.47031423,0.526655,0.8498414
He wasn't going to get,-0.53506094,0.13170466,-0.93518806
Her childhood hadn't included,-0.031882584,0.17197587,0.006278171
I wanted her for my first wedding but she wouldn't do,0.47366703,0.5738513,0.6463922
"Oddly enough, Jedidiah hadn't taught him",0.28177875,0.26411116,0.06539637
As long as he doesn't touch,-0.12401439,-0.18458502,-0.58926076
There weren't,0.4996727,0.6149202,0.6773667
She'd said there hadn't been,-0.18448853,-0.14850949,-0.2505807
He didn't have,-0.3548308,-0.19253336,-0.2592224
And there aren't,-0.214127,0.38118163,0.059050523
Apparently there weren't,1.0,1.0,1.0
He hadn't added,0.31536496,-0.15845238,0.26049852
Maybe there wouldn't be,-0.40281412,-0.23171052,-0.5857592
She didn't hear,0.29358363,1.0,0.45112464
I told you I don't have,-0.1952511,-0.2839597,-0.58538187
She hadn't picked up,-0.33882093,0.16676699,-0.21395293
"I see you Mom, in my dreams… but you don't have",-0.385313,-0.12598467,-0.013148469
She didn't have,-0.07945319,-0.15041578,-0.10112492
He didn't know,0.9584265,0.18471514,1.0
We really don't know,0.09018765,-0.09923912,-0.0152333025
"When she pulled her dress to her waist, she didn't have to jerk",0.24453975,0.32342124,0.22061698
You don't need,-0.06785263,-0.10914889,0.07748323
She didn't hear,0.6641051,0.3653058,0.6429925
"Hell, Mom, I don't know",-0.057819385,0.18907079,-0.16615239
It's too bad there aren't,0.0065173497,-0.0020862867,0.093485385
"Jerry seemed to want to try everything with her, but she didn't remember",0.43551865,0.40246898,0.10715362
I'm really glad that you don't have,-0.90321106,-0.7531142,-0.80865175
There certainly weren't,-0.2303854,-0.5142078,-0.14707935
She didn't want to take,-0.20622396,-0.19778928,-0.026994197
I didn't take,0.19218875,0.4317475,0.5472629
"""But, she said, trying to keep her voice steady and firm, """"I just don't have",-0.5830807,0.097801894,-0.22265208
Jo didn't show,0.44051588,0.044902574,0.412049
Christian certainly hadn't shown,0.08360882,0.06254304,-0.032667626
He knew he wouldn't find,-0.08828713,0.13444397,-0.027134055
It wasn't showing,-0.8315233,-0.25574905,-0.48416916
"Only Nadine knew, and she didn't show",0.604507,1.0,1.0
We still have to haul this thing out and make sure there aren't,0.1866477,0.8144686,0.5559715
I didn't bring,0.26692113,0.20943978,0.07297491
I didn't see,-0.17505297,-0.46088973,0.048828244
"""Answering the implicit question, she said, """"I don't have",-0.3762742,-0.19564551,-0.6960326
She didn't have,-0.052010786,-0.08197404,0.15232
They just want to make sure you don't engage in,0.01098234,-0.43011996,-0.12380396
"""Maybe you're thinking to yourself, """"But I don't know",0.014194355,-0.055812623,0.1362769
I'm afraid I don't have,-1.0,-0.1805109,-0.95002437
Didn't find,-0.21991436,-0.23447096,-0.34611347
I didn't expect to put,0.21785523,0.03568052,0.15880255
Something easily done by three or four guys and you wouldn't be missing,0.0652393,0.07901815,-0.12710503
Marsten wouldn't leave,0.1406084,-0.23141247,0.60870725
I didn't see,-0.19374421,0.10006205,-0.14261413
An earlier daylight saving time doesn't do them,0.08856932,-0.05899461,-0.16521436
There aren't,0.44154572,0.35956222,0.5261211
I didn't see,-0.31912437,0.0988813,-0.019198159
I don't have,-0.08951685,-0.22630261,-0.10860884
I think we can safely assume that we won't find,0.17596975,0.3068052,0.02126493
Like he doesn't have,-0.52482826,-0.6152652,-0.5932689
"Of course I did, but I also knew it wouldn't score me",0.28687283,0.22623025,-0.18977991
and I didn't see,-0.32746896,0.173828,-0.37938896
He's behaving very well and hasn't had,-0.030981494,0.08162431,-0.06509388
"""We're supposed to take everybody out so they don't get",-0.8193593,-0.46106222,-0.28096235
I don't recall,-0.2109042,-0.30321512,0.2093487
I don't want,-0.17397116,-0.23426785,-0.28537208
He didn't want to leave,-0.067686066,-0.15717548,-0.19270909
He hadn't made,0.40837434,0.2740504,0.096260875
I didn't find,-0.006126893,0.20432717,0.20263119
But she wasn't going to take,-0.8963321,-0.54336774,-0.46200556
Then she pulled up her dress and I could see that she didn't have,-0.7878298,0.32927865,-0.41186458
"Bastiel might have been on the council, but his study to didn't hold",0.35776183,1.0,0.7107225
"Interestingly enough, there weren't",1.0,1.0,1.0
Make sure it hasn't got,-1.0,-0.9379968,-1.0
"And right now, I wasn't placing",0.25557548,0.39462337,0.38091725
"His scent said he was human, so he wouldn't overhear",0.548043,0.535869,1.0
Though I still wasn't getting,-0.6117806,-0.27687207,-0.50111157
One thing I did notice was the fact that there didn't seem to be,-0.17937878,-0.17758527,-0.24411577
A careful study of the upper spaces of the barn didn't reveal,0.7369579,0.829575,0.41905516
He didn't want,-0.44001836,-0.34547257,-0.3747058
He wasn't wearing,-0.3487456,-0.6999,-0.17718609
I made sure she didn't see,-0.005587688,-0.441858,-0.4885556
He didn't want to owe,-0.34023553,0.64288485,-0.4092513
I don't want to take,-0.32186547,0.6959549,-0.26314706
He hadn't put,0.15868746,0.38717714,0.26567206
I–I'll make sure we didn't leave,0.24382396,0.4867403,0.5157897
I don't have,-0.21652582,-0.0135148605,-0.19622362
I thought you were the one who didn't want to take,-0.23446499,-0.14375417,-0.19197945
"He sensed Michael was doing it, and since he didn't hear",0.49580643,0.37214172,0.24662358
That doesn't win you,0.060168974,-0.32082316,0.17615359
"Still, Michael listened carefully and didn't hear",0.041916087,1.0,1.0
Mark hadn't taken,0.6560564,-0.039574698,0.14317167
"I mean, since we haven't been keeping",-0.14236753,0.12821017,0.2964783
We don't have,0.09738749,0.11129385,0.07871174
And we don't need,0.012008643,0.04323303,0.11060903
I sure hoped there weren't,0.30132422,0.2363228,0.8457426
I haven't seen,0.013149564,0.07318822,-0.0182938
The owner didn't allow,0.35661453,0.26774153,0.23344564
He doesn't stockpile,0.4602328,0.5382254,0.48546866
Hugh hadn't taken,0.68122053,0.18483387,-0.16201591
This body wasn't setting,-0.5233772,-0.33343288,-0.09014284
"I patted his pockets, and there weren't",1.0,1.0,1.0
The furniture didn't have,-0.12856036,-0.13022886,-0.71978134
Then she wouldn't be asking,-0.11861525,-0.12274143,-0.41750184
"Even if the Skeezers are on that island and see us, and know we're friends, they haven't",1.0,1.0,0.8056598
"""She laughed, saying: """"During the heat of the day I like to be an ape, for an ape doesn't wear",-0.15485176,-0.67408717,0.31572235
I didn't notice,0.5680749,0.3416242,0.329192
I don't see,-0.36410907,-0.63367885,-0.35660282
I haven't received,-0.13000913,0.28043643,-0.08518445
She didn't want,-0.18207513,-0.43259317,-0.42746845
And check the room to make sure there aren't,0.56685543,0.70309865,0.6199874
There weren't,0.6991252,0.44117135,0.76439995
"She warned them that some Hunters were coming on business, but didn't want to give",-0.03128916,-0.13969697,0.072234474
"The head was still moaning, but it didn't have",-0.34484455,-0.104389474,0.40703985
There weren't,0.6423717,0.64440507,0.72496676
The only thing in his favor was that there didn't seem to be,-0.11707659,-0.018985141,-0.13363911
And some of us have noticed that there aren't,0.67314106,0.90992206,1.0
But there hadn't been,-0.062319852,-0.29640052,-0.23393573
There weren't,0.60774034,0.5049903,1.0
There weren't,1.0,0.59643584,0.65492886
We don't have,0.21930152,-0.006700272,-0.03358978
But I don't have,-0.46829754,-0.28572303,-0.46338886
I didn't make,0.12271805,0.10218285,0.30786052
This doesn't include,0.043965794,-0.13415241,0.17523733
At last they've reluctantly agreed we didn't break,-0.24917006,-0.12013719,-0.05824755
There wasn't,0.8902886,0.95176435,0.94495255
I don't know,-0.5402388,0.33304298,-0.53027564
I don't see,-0.27703676,-0.3321689,-0.5834163
I haven't taken,-0.36973676,0.1446662,0.09093059
He doesn't have,-0.5022157,-0.7753277,-0.37131205
Trev claimed it was because he wouldn't allow,-0.19823678,-0.02341277,-0.26017177
Tess's friend didn't do me,0.2880508,0.58111185,0.854876
But there aren't,-0.013303434,-0.27370498,0.29032612
"Uh, you don't have",-0.54665893,-0.48634982,-0.35801354
"We're partners, I'm gonna be totally up front, 'cause I don't want",-0.050575536,-0.067037806,-0.12198579
"""No, said Claire Steiger, """"there won't be",0.023558786,0.18669705,0.4313546
There won't be,-0.13080497,0.29309535,-0.12892151
I don't see,-0.20962429,-0.33187467,-0.42535383
I hadn't seen,0.38733935,0.14566782,0.55103743
I didn't find,0.07836815,0.051404145,-0.07173922
And there weren't,1.0,0.6243623,0.16978565
And there aren't,0.06446805,0.15169232,-0.43713725
"Bullets can shatter when they hit bone, but the shot into her abdomen didn't hit",-0.1521059,0.04493284,0.29850182
I told him I didn't have,-0.28402302,-0.14995301,-0.63280857
But Ellerbee didn't keep,1.0,1.0,1.0
These are old savings and checking accounts that haven't had,0.20009927,-0.22815071,-0.10611242
I don't recall,-0.46205187,0.1324707,0.31010467
"Another thing, we didn't bring",-0.38979536,-0.21876104,-0.15733142
I don't see you doing,-0.021035112,-0.09799654,-0.16493066
It wasn't,-1.0,0.11724305,-0.2157866
"To the best of my knowledge, you haven't consulted",-0.38866925,-0.5715853,-0.16398531
And they didn't have,-0.31668198,-0.18659937,-0.26760352
Emmis didn't recall seeing,-0.22434609,0.116831526,-0.14944829
There aren't,0.4088519,0.44033447,0.90861076
I don't have,-0.004308839,-0.02865688,0.39788967
He didn't want,-0.36343405,-0.31509867,-0.46215558
"So far, he hadn't had to do",-0.19062276,-0.04620819,-0.055193767
But the point is that I know why I wasn't having,-0.7709678,-0.50790644,-0.24164583
``We haven't found,-0.120136335,-0.30941215,-0.00031015984
And don't have,0.2640701,0.12207454,0.011386624
We don't want,0.112142235,0.10061346,0.0829907
But there aren't,-0.13351028,0.23064229,0.13750306
We didn't see,0.013653346,0.24858889,0.35493284
That name doesn't ring,-0.35136,-0.28226966,-0.49637315
But I didn't make,0.17989947,0.26571196,0.35609967
I knew you wouldn't bring,0.39783174,0.47396946,0.8186459
We didn't find,0.31185234,0.39784303,0.5227451
We don't want,0.11881812,0.157624,0.119661406
I don't see,-0.13080186,-0.58414114,-0.5002915
We won't need,0.09878194,0.064178675,0.20390801
And don't prepare,0.51046705,1.0,0.79379785
"I could cry, but I don't have",-0.21229441,-0.38993618,-0.6771219
"No, you fellows wouldn't want to take",0.05083759,0.29154655,0.44531658
I won't be cutting,-0.5123029,-0.5676612,0.025477514
They hadn't sent,0.19761868,0.534942,0.859455
There haven't been,-0.15493657,-0.21765742,-0.40417784
He won't have,-0.48736775,-0.32062012,-0.57057387
Work in teams of two — I don't want,-0.18250225,-0.10199336,-0.29780284
"For heaven's sake, there aren't",1.0,1.0,1.0
She hoped there weren't,-0.32163864,0.5538567,0.06983692
That hometown location wouldn't surprise,-0.095612384,-0.48815763,0.013537566
"Meantime, she hasn't caused you",0.028746126,0.16834424,0.7785033
I didn't throw him,1.0,0.7159868,0.7631509
"I'm sure they would be standing in line to buy, but I haven't picked up",-0.4061995,-0.57565457,0.03213301
I don't have,-0.23076367,-0.14118782,0.41167092
But you're right about one thing: We don't have to make,0.08362849,-0.13280708,-0.025035208
I wouldn't hold out,0.085351676,0.1455265,-0.42198497
You don't need,0.09704164,0.119120225,0.067214124
You don't need,0.21568403,-0.022354783,0.17034426
"Besides, I don't see",0.05240363,0.13354273,-0.075137176
Make sure everyone is ready for that conference call: I don't want,-0.030665042,-0.20682277,0.0066049704
"Unfortunately, he didn't know",0.22065865,0.91526246,1.0
"Briefly, he scanned the other lit windows of the brownstone, but didn't encounter",0.06765282,0.4299472,0.43441796
We didn't find,0.36680195,0.29643032,0.38327795
We didn't make,0.13100886,0.12049294,0.0579863
There hadn't been,0.0039125085,0.044894435,0.19088174
Her mother didn't have,0.08399493,-0.14349782,-0.14547418
She didn't have,-0.1870669,-0.2807189,0.077578664
We don't want,0.06092036,0.07492883,0.19196694
Daffir hadn't had,0.20881835,0.3073212,0.09708779
"If that chunk spills from the box, there won't be",0.056722198,-0.041107286,-0.29597774
"Thanks again for giving us your time this morning, but we won't be publishing",0.35187602,-0.1653762,-0.28106412
She hasn't issued,0.4400859,0.3114449,0.14597425
That's why we won't be doing,-0.8090571,-0.7361921,-0.37090197
They didn't encounter,0.20267002,0.85402066,0.29453394
They hadn't found,0.26145494,0.062204614,0.3312151
Though we haven't had,-0.07126818,0.16331354,-0.046494108
But don't take,-0.023991615,-0.076917805,-0.13872527
"And as far as I can tell, she hasn't made",-0.059550356,-0.15682332,-0.025142841
"Professora Vorthys would also be extremely interested, I think; don't overlook",-0.11722912,0.1069083,0.12926415
But I hadn't noticed,-0.028925408,0.00068127806,-0.094217114
He didn't recall seeing,-0.27596554,-0.87411034,-0.2370639
There weren't,0.59544224,0.49470642,0.663777
"Meantime, I haven't seen",0.65578836,1.0,1.0
I didn't want to make,-0.08041226,0.1315988,-0.11946802
But I didn't think you had,-0.10536602,0.5225621,0.22842799
I don't want,-0.095711745,-0.13292289,-0.20383818
"Except for her father, Carol wasn't close to",0.1899466,-0.16256098,-0.077043794
It wouldn't do her career,0.67198884,0.7546796,0.7800517
I assume you didn't bring,-0.3462029,-0.10364872,-0.08940553
I was delighted to find she wasn't wearing,-0.20987807,-0.17097619,0.025304293
I didn't ask,0.5613606,0.56742436,1.0
I didn't find,0.35365033,0.38184506,0.32200435
I didn't notice,-0.08143427,0.34043398,0.6723849
Then they won't get,-1.0,-1.0,-1.0
"But after all this time, he hasn't",0.48073167,0.5687531,0.7247029
I didn't have,-0.25034705,-0.18319981,-0.03706334
"Well, I don't have",-0.7379342,-0.36980486,-0.19445401
There weren't,0.43094203,0.70854414,0.5458953
Dru didn't know,1.0,1.0,1.0
I don't see,-0.45600954,-0.21546787,-0.21733184
I didn't see,-0.007024899,-0.39779225,-0.13378254
"By the way, there won't be",-0.09991661,-0.12897784,-0.07821006
A couple of hours and I haven't seen,-0.50684714,-0.41222382,0.07822319
I think it would be a good idea if you didn't read,0.041930407,0.01700257,-0.092019595
You put me on the spot but you weren't giving me,0.14138964,-0.38509342,0.557051
She didn't have,-0.09546991,-0.21932253,0.39501444
"She would have to play the act of seduction by ear, hoping that she wouldn't make",0.22185598,0.58313024,-0.14404294
The boy wasn't wearing,-0.35149142,-0.3959869,-0.27132028
There weren't,0.6666156,0.80161566,0.3252242
I don't have,-0.21534458,-0.22060336,-0.34828484
But there aren't,0.46384528,0.25872782,-0.17191267
You don't have,-0.7396614,-0.68817526,-0.7622098
"We need you, we were prepared to pay for you — but there won't be",0.11604106,-0.16714376,-0.49517652
She didn't make,0.30201086,0.20917125,0.01606686
We didn't have,0.19178766,-0.040991787,-0.096649505
The point I'm making is that he didn't have,-0.016425796,-0.03262542,-0.25818798
"You see, I won't have",-0.28007013,-0.33311766,-0.6519385
I haven't,-0.73644805,0.00566741,-0.5076988
Mrs. Walsh had warned Bee Moore that she didn't want to hear,0.12085375,0.39881495,0.3122166
I don't have,-0.20553014,0.04901935,-0.30830455
"No indeed, Mother, so it's just as well I don't have",-0.19998991,-0.18610579,-0.12907028
I don't have,-0.32426506,-0.29294395,-0.07707266
It was a noisy place and Lou hadn't met,0.88117856,0.9419544,0.8993452
More truthfully he hadn't met,0.13385825,0.032472633,0.11765459
Violet hadn't,1.0,1.0,1.0
There aren't,0.45622286,0.35111132,0.7022618
He doesn't want,-0.03546442,0.02170619,-0.06766468
If we followed that line of thought we wouldn't have,0.18475749,-0.0505895,0.19776417
The tension was palpable and he wasn't going to take,-0.8197731,0.28447673,-0.17753153
But Linda truly didn't have,-0.15680198,-0.3902151,-0.17747016
Chris didn't put on,0.4198881,0.16763964,0.42458707
He really liked the tightness but the young lady wasn't giving back,0.2416642,-0.26861072,-0.10601431
"Her eyes were closed, but he didn't see",0.2683094,0.30045328,0.14060426
There weren't,0.53162926,0.41517884,0.74338585
And another thing: it was the only one that didn't have,-0.47428587,-0.53228176,-0.5136598
The hospital won't give me,0.0,0.2060089,0.2615634
So there aren't,-0.3446458,0.23914696,0.20299092
Nina suddenly felt hor-rible that she hadn't snatched,-0.22706085,-0.20178935,-0.0048597157
They reached a stretch where the commander didn't make,0.77556145,0.24998753,0.23685867
"Mara stared confusedly at the propellers, which weren't attached to",0.16377181,-0.029458866,0.16355646
She wasn't wearing,-0.14748167,-0.41495654,-0.5373474
Although we haven't seen,0.067908905,0.7742253,0.04966539
There don't seem to be,-0.4466241,0.07544519,-0.4834642
"""We haven't received",0.24969107,0.30037677,0.12231838
I'm just making up for the fact that we don't have,-0.18186465,-0.3296363,-0.31318066
"Okay, it was a mess, but there weren't",1.0,1.0,0.9241667
She hadn't cheated on,1.0,1.0,1.0
It was as if she didn't have,-0.25641033,-0.30523634,-0.3577507
You won't find,0.51129806,0.4417624,0.47164714
"Make this a priority, but we don't want",-0.28168327,-0.06945206,-0.07221341
Mrs. Nicklin had explained calmly that she didn't have,-0.26724046,-0.5973668,-0.6384849
She didn't need,-0.23943198,-0.023888197,-0.05972469
"Jesus, I haven't had",0.2838261,0.46356302,0.17315571
Hope you don't get in,-0.038016096,-0.06927233,-0.3440921
When I was up there a while back there weren't,0.8578789,0.50720453,0.77812946
And don't get,0.29496327,0.4131723,0.18123521
I wasn't going to take,-0.37595412,1.0,-0.39045683
"""Then: """"Unfortunately I don't have",-1.0,-0.6465821,-0.57445556
"This was Jokull, after all, and there hadn't been",0.0519463,0.093417056,0.058953542
No we haven't spotted,-0.64835054,-0.13637665,-0.58294666
"""Dora waited until Paige came inside then said, """"Lock the door honey, we don't need",0.026381953,0.059261646,0.02997289
I don't have,0.11530235,-0.002454305,-0.08416737
"It's okay, there aren't",0.8843842,1.0,0.87834793
The truck hadn't given them,0.11927122,-0.52552325,0.22276875
There weren't,0.54452187,0.49011514,0.5467111
I don't have,-0.4415564,-0.08410284,-0.27842414
I don't sense,0.01396739,0.1535118,0.041064363
I hadn't found,0.41278708,0.18741506,0.091239974
I didn't want to use,0.052288126,0.03880219,-0.23170096
"Without knowing who had left the trail of blood, I didn't want",-0.5930237,-0.5744267,-0.60109895
Carol lifted her skirt and she wasn't wearing,-0.60504943,-0.16816251,-0.29746753
He fucked Paula now as if there hadn't been,-0.11749432,-0.00085604406,-0.123641536
He hadn't come up with,0.082041286,0.25820807,-0.113286
I don't see,-0.0037045798,-0.40437037,-0.04933022
It wasn't that she had,0.89091617,-0.009170345,0.25789145
You don't have,-0.6174296,-0.52164245,-0.8180276
"You see, Doug, I don't have",-0.3512204,0.18308948,0.2602543
"""Let's go, Perch, he said, """"and let's hope we don't run into",0.15948436,0.2241642,0.18014945
"His cock was limp, and didn't show",0.8257128,0.7954134,1.0
"I glanced around, and didn't see",0.28448442,0.54412156,0.5348026
Haven't had,0.1542777,-0.21495281,-0.19893172
Too bad they didn't put,0.049753636,0.23023978,0.054101974
"Yes I know there are no brass cars, and that it wouldn't have",0.5952734,0.7777875,1.0
They won't drop,-0.14506593,0.39813477,-0.028178286
"Some of the young men was barefooted, and some of the children didn't have on",0.12065416,0.10701181,0.020867322
You see we hadn't,0.6997503,0.6236544,0.69167435
They didn't wear,-0.05277394,0.21178336,0.22518022
I don't have,-0.2376853,-0.16109811,-0.38460213
That was so fantastic there aren't,0.48039567,0.7904409,1.0
"I'm familiar with the creation myths, thank you, and I certainly don't need",-0.21779574,0.0383012,-0.069501646
We don't want,0.072329685,0.07452142,0.19614755
She didn't have,-0.3487893,-0.37777424,-0.10933828
You say that you don't have,-0.48830795,-0.9873165,-1.0
And Victor says you didn't send,-0.22834818,0.91033685,0.647885
He didn't see,-0.41786498,-0.17904451,-0.725891
I wasn't aware of,-0.27973315,-0.5676573,-0.47781736
We aren't out to set,-0.05181985,-0.63173604,-0.031720992
We didn't have,0.18893154,0.1018649,0.025936978
I hope they don't have,-0.4354271,-0.99659604,-1.0
And there aren't,0.16440701,0.06660978,0.31117138
I had to make sure that the monks weren't planning,-0.7307973,-0.94008076,-0.57801366
I don't know,0.3508771,-0.97036225,-0.57261115
She wasn't about to take,-0.23134731,-0.45236322,-0.5223105
And I don't want,-0.47410598,-0.31012103,-0.27860644
I don't see,-0.76468813,-0.16962889,-0.43853906
"Maxwell would have plenty of bruises and the devil's own headache, but there didn't seem to be",-0.09305935,0.2466,0.016855687
"I know it's overpowering, but I didn't order",0.90292525,1.0,0.5576456
"Let's just hope that whatever that thing was, it doesn't have",-0.78159106,-0.64070886,-0.2555234
I haven't,-0.23451847,-0.02048666,0.09320995
S'long as you don't get,-0.3203065,-0.23763022,-0.51283014
Thankfully there weren't,0.015435593,1.0,1.0
We wouldn't be earning,0.35161123,0.4319303,0.79176116
"Why, here we haven't",0.51570684,0.41738275,0.6279168
Hope you haven't,0.57591677,0.62454575,0.5551147
It didn't send or take,0.056025993,0.10521172,-0.009336314
He didn't have,-0.3695459,0.052671783,-0.017389854
I didn't want,-0.30080706,-0.32200918,-0.51152
And won't have,0.17929268,-0.09132108,-0.5477447
We don't have,-0.056754995,-0.080347456,0.013260592
But we don't have,-0.13384324,0.028534105,-0.26985225
I don't want,-0.09758959,-0.08080535,0.017113177
We won't kill,0.025012538,0.6273571,-0.10408771
"""But,"""" she said as she glanced about the room, """"there don't seem to be",-0.025168305,0.12655434,0.21198595
I didn't see,-0.032131497,0.01131987,-0.16255158
But I hadn't known,-0.23846927,0.32095218,-0.8858022
"I mean, all I remembered from The Red Pony was that there weren't",1.0,1.0,1.0
I hadn't noticed,0.036464244,-0.008002694,-0.035909962
"In the first place, Rob didn't have",-0.13148719,0.07263244,-0.048746105
"aside, Eric didn't seem to have",0.15755144,0.70870394,0.46815234
"couch, Eric's smile didn't give me",-0.3558952,0.6737715,0.052255344
They aren't taking,-0.2057614,-0.94504046,-0.4643829
Your head is fuzzy and you won't find,0.32600567,0.29235074,0.46923822
"No, he hadn't had",0.0899012,0.342755,-0.5336394
"He was just as horny, true, and didn't take",1.0,1.0,1.0
Probably won't be,-0.66945297,1.0,-0.85031587
"The dwarf had earned the right to use the warehouse, bul be didn't tell",0.6875274,0.68482774,0.90514106
I don't want to take,-0.47759888,-0.08190908,-0.16197819
He hoped there weren't,0.19655582,0.5263088,-0.031475212
He didn't see,-1.0,-0.67178047,-0.2576676
His face wasn't giving,-0.3233848,-0.029203737,-1.0
Isabel knew she wasn't going to win,-0.19548887,-0.32808492,-0.7412496
And he had a feeling Valenti wouldn't mind offing,0.4767125,1.0,-0.11988219
You weren't doing,0.657891,0.30539525,0.48797038
There won't be,0.3295502,1.0,0.73211604
"I checked the addition, and he hadn't made",0.24026099,-0.050149474,0.099224046
I thought you said there weren't,0.54524404,1.0,1.0
"In truth, he was just as glad that there weren't",1.0,1.0,1.0
Just don't make,0.4885977,0.84036577,1.0
We haven't seen,0.23727877,0.11844788,0.026740802
"Now, that fit with Hell, except that there weren't",1.0,0.8030104,0.9262822
"He should have been in the forest, but there weren't",1.0,1.0,1.0
I don't have,-0.36653993,-0.22217676,-0.06470685
