contrast_rnd_l_T,contrast_rnd_l_F,contrast_rnd_p_T,contrast_rnd_p_F
1.0,0.5,1.0,0.25
0.5,0.5,0.5,0.5
1.0,0.5,0.5,0.5
1.0,0.5,1.0,0.3333333333333333
0.25,1.0,1.0,0.5
1.0,0.16666666666666666,1.0,0.08333333333333333
0.25,0.09090909090909091,0.5,0.09090909090909091
0.14285714285714285,0.5,0.2,0.3333333333333333
0.2,1.0,0.3333333333333333,0.3333333333333333
1.0,0.5,1.0,0.5
0.5,1.0,0.2,1.0
0.3333333333333333,0.5,0.3333333333333333,0.5
0.5,0.3333333333333333,1.0,0.5
1.0,1.0,0.3333333333333333,0.5
1.0,0.5,0.5,0.3333333333333333
1.0,0.5,0.3333333333333333,0.5
1.0,0.5,1.0,0.3333333333333333
0.5,0.5,0.3333333333333333,0.5
0.3333333333333333,1.0,0.5,1.0
0.125,0.25,0.5,0.2
0.125,0.3333333333333333,0.14285714285714285,0.14285714285714285
0.3333333333333333,0.5,1.0,0.5
0.07692307692307693,1.0,0.3333333333333333,0.1
1.0,0.5,1.0,0.5
0.5,0.5,1.0,0.5
0.3333333333333333,0.5,0.25,1.0
1.0,0.5,0.16666666666666666,0.3333333333333333
0.5,0.3333333333333333,0.5,0.5
1.0,1.0,0.3333333333333333,1.0
0.5,0.5,0.25,1.0
0.2,0.3333333333333333,0.25,0.16666666666666666
0.3333333333333333,0.5,0.5,1.0
1.0,0.5,0.5,0.5
0.3333333333333333,0.5,0.5,0.3333333333333333
1.0,0.5,1.0,0.3333333333333333
1.0,0.5,0.5,1.0
1.0,0.5,0.5,0.5
1.0,0.5,0.5,1.0
0.2,0.3333333333333333,0.2,0.16666666666666666
0.3333333333333333,1.0,0.3333333333333333,0.5
0.3333333333333333,0.5,0.5,0.3333333333333333
1.0,1.0,0.5,0.5
0.5,0.25,0.16666666666666666,0.125
0.25,0.3333333333333333,0.5,1.0
0.5,0.5,0.5,0.5
0.06666666666666667,0.3333333333333333,0.2,0.5
0.2,0.3333333333333333,0.3333333333333333,0.25
1.0,0.5,1.0,0.5
0.2,0.3333333333333333,0.16666666666666666,1.0
0.3333333333333333,0.5,1.0,0.3333333333333333
1.0,0.3333333333333333,0.5,0.5
0.3333333333333333,1.0,0.5,1.0
0.5,1.0,0.5,0.5
0.2,0.3333333333333333,0.25,0.5
0.3333333333333333,0.5,0.25,0.3333333333333333
0.2,0.5,0.5,0.3333333333333333
0.5,1.0,0.5,1.0
1.0,0.5,1.0,0.5
1.0,1.0,0.1,0.25
1.0,1.0,1.0,0.5
0.2,0.5,0.25,0.5
1.0,0.5,1.0,0.3333333333333333
0.1111111111111111,0.25,0.08333333333333333,0.25
0.3333333333333333,0.25,0.3333333333333333,0.1111111111111111
1.0,0.5,0.5,0.5
0.3333333333333333,0.5,0.3333333333333333,0.5
1.0,0.5,0.5,1.0
0.3333333333333333,1.0,1.0,1.0
1.0,0.5,1.0,1.0
1.0,1.0,0.14285714285714285,1.0
0.1,1.0,0.2,0.09090909090909091
0.08333333333333333,0.1111111111111111,0.1111111111111111,0.2
1.0,0.5,1.0,0.25
0.25,1.0,1.0,0.25
0.25,0.5,0.5,0.25
0.3333333333333333,0.16666666666666666,0.14285714285714285,0.5
1.0,0.25,1.0,0.2
0.14285714285714285,0.1,0.3333333333333333,0.09090909090909091
0.5,0.5,1.0,0.5
1.0,0.5,1.0,1.0
0.2,0.25,0.3333333333333333,0.3333333333333333
0.16666666666666666,0.5,0.3333333333333333,1.0
0.5,1.0,1.0,1.0
0.5,0.25,0.3333333333333333,0.25
0.1111111111111111,0.2,0.25,0.14285714285714285
0.14285714285714285,0.25,0.1111111111111111,0.3333333333333333
0.14285714285714285,0.5,0.5,0.14285714285714285
0.14285714285714285,0.5,0.125,0.3333333333333333
0.5,0.5,1.0,1.0
0.25,0.3333333333333333,0.16666666666666666,0.25
0.5,0.5,0.5,0.3333333333333333
1.0,0.5,1.0,0.3333333333333333
0.3333333333333333,0.5,0.5,1.0
0.3333333333333333,1.0,1.0,0.3333333333333333
0.5,1.0,0.5,0.5
0.3333333333333333,1.0,0.5,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.5,0.5,1.0
1.0,1.0,0.5,1.0
0.3333333333333333,0.5,0.5,0.5
0.5,1.0,1.0,0.3333333333333333
1.0,0.5,0.5,0.5
0.3333333333333333,0.5,0.25,1.0
0.06666666666666667,0.25,0.1,0.1
1.0,0.3333333333333333,0.3333333333333333,1.0
1.0,0.3333333333333333,0.5,0.3333333333333333
0.25,1.0,0.125,1.0
1.0,0.5,0.5,0.5
0.2,0.5,0.3333333333333333,0.2
0.3333333333333333,1.0,0.3333333333333333,0.25
1.0,1.0,0.5,1.0
0.25,0.5,0.25,0.3333333333333333
0.5,0.125,0.125,0.09090909090909091
0.5,0.5,1.0,0.5
1.0,0.25,0.25,0.5
0.1,0.3333333333333333,0.25,0.16666666666666666
1.0,1.0,0.3333333333333333,1.0
1.0,0.5,1.0,1.0
0.5,0.5,0.2,0.25
0.5,1.0,0.3333333333333333,0.5
1.0,1.0,1.0,0.5
0.3333333333333333,1.0,0.5,0.5
0.3333333333333333,1.0,0.3333333333333333,0.5
0.3333333333333333,1.0,0.5,1.0
0.5,0.5,0.5,0.16666666666666666
0.2,0.5,0.16666666666666666,0.1
1.0,0.5,0.5,0.5
0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
0.3333333333333333,0.14285714285714285,0.25,0.07142857142857142
1.0,1.0,1.0,1.0
0.5,0.5,0.5,0.3333333333333333
0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
1.0,0.25,0.5,0.5
1.0,0.3333333333333333,1.0,1.0
0.5,0.3333333333333333,0.5,0.3333333333333333
0.5,0.5,0.3333333333333333,0.5
0.5,0.5,0.1111111111111111,0.3333333333333333
1.0,0.25,0.3333333333333333,0.25
1.0,0.3333333333333333,0.16666666666666666,0.5
0.25,0.25,0.14285714285714285,0.09090909090909091
0.25,0.25,1.0,0.3333333333333333
1.0,1.0,0.5,1.0
0.25,0.3333333333333333,0.1,0.3333333333333333
1.0,1.0,0.5,0.5
1.0,1.0,1.0,1.0
0.16666666666666666,0.125,1.0,0.125
1.0,0.5,0.5,0.3333333333333333
0.125,0.5,0.125,0.2
1.0,0.5,0.3333333333333333,0.3333333333333333
0.07692307692307693,0.2,0.25,0.5
0.5,0.5,0.3333333333333333,0.3333333333333333
0.5,0.5,0.3333333333333333,0.5
1.0,1.0,0.5,0.5
1.0,0.5,0.5,0.3333333333333333
0.5,0.5,0.5,0.5
1.0,0.5,0.5,0.5
0.5,1.0,0.2,0.25
0.5,1.0,0.5,0.5
0.25,1.0,0.5,0.5
0.5,1.0,0.3333333333333333,0.25
1.0,0.5,1.0,0.3333333333333333
1.0,0.5,1.0,0.5
0.1111111111111111,0.125,0.125,0.1111111111111111
1.0,1.0,0.2,1.0
1.0,1.0,0.3333333333333333,0.3333333333333333
0.16666666666666666,0.5,0.5,0.14285714285714285
0.1,0.3333333333333333,1.0,0.2
0.14285714285714285,1.0,0.125,0.5
0.14285714285714285,0.25,0.25,0.0625
1.0,0.5,1.0,0.5
0.5,1.0,0.3333333333333333,0.3333333333333333
1.0,0.5,0.2,0.25
0.125,0.2,0.2,0.5
0.14285714285714285,0.3333333333333333,0.5,0.14285714285714285
0.16666666666666666,0.5,1.0,0.16666666666666666
0.5,0.5,1.0,0.3333333333333333
1.0,0.5,1.0,0.5
0.3333333333333333,1.0,0.3333333333333333,1.0
0.25,1.0,0.3333333333333333,0.5
1.0,0.5,0.5,0.5
1.0,0.5,1.0,0.5
0.25,1.0,0.3333333333333333,0.3333333333333333
0.5,1.0,1.0,1.0
0.16666666666666666,0.5,0.25,0.5
0.3333333333333333,0.5,0.5,0.3333333333333333
1.0,1.0,1.0,1.0
0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
0.25,0.16666666666666666,0.5,0.14285714285714285
1.0,0.5,1.0,0.5
0.5,1.0,0.25,1.0
0.25,0.25,0.5,0.3333333333333333
1.0,1.0,0.5,1.0
0.25,0.2,1.0,0.16666666666666666
0.3333333333333333,0.2,0.3333333333333333,0.2
0.125,0.3333333333333333,0.5,0.09090909090909091
0.5,0.5,1.0,1.0
0.09090909090909091,0.5,0.3333333333333333,0.5
0.5,0.3333333333333333,0.25,0.2
1.0,1.0,1.0,0.3333333333333333
0.5,1.0,1.0,0.5
0.25,0.5,0.16666666666666666,0.2
0.5,0.5,1.0,0.5
0.2,0.3333333333333333,1.0,0.3333333333333333
0.25,0.2,0.5,0.3333333333333333
0.16666666666666666,0.3333333333333333,0.5,0.5
1.0,1.0,0.3333333333333333,0.5
0.125,1.0,0.09090909090909091,0.16666666666666666
0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285
1.0,1.0,1.0,1.0
0.5,0.3333333333333333,0.5,0.25
0.125,0.3333333333333333,0.2,0.5
0.25,0.3333333333333333,0.5,0.3333333333333333
1.0,1.0,0.5,1.0
1.0,1.0,0.3333333333333333,1.0
1.0,1.0,0.5,1.0
0.1,1.0,0.5,0.2
0.14285714285714285,0.16666666666666666,0.3333333333333333,0.125
1.0,0.5,1.0,0.5
1.0,0.3333333333333333,0.5,0.25
0.2,1.0,0.2,1.0
0.5,0.25,1.0,0.16666666666666666
0.3333333333333333,1.0,0.5,1.0
0.5,0.5,0.5,0.25
0.2,0.5,0.3333333333333333,0.3333333333333333
0.25,1.0,0.25,0.5
0.5,0.5,0.5,0.5
0.3333333333333333,1.0,0.2,0.16666666666666666
0.2,1.0,0.25,0.25
0.3333333333333333,0.5,0.25,0.5
0.3333333333333333,0.5,0.5,0.5
0.25,0.5,0.5,0.5
0.14285714285714285,0.125,0.25,0.07142857142857142
0.2,0.5,0.5,0.3333333333333333
0.25,1.0,1.0,0.16666666666666666
0.1111111111111111,0.2,0.25,0.14285714285714285
0.14285714285714285,0.5,0.25,0.125
0.2,0.5,0.25,1.0
0.5,0.5,1.0,0.3333333333333333
0.3333333333333333,1.0,1.0,0.5
0.3333333333333333,1.0,0.3333333333333333,1.0
0.16666666666666666,1.0,0.3333333333333333,0.14285714285714285
1.0,0.5,1.0,0.5
1.0,1.0,1.0,1.0
0.3333333333333333,1.0,1.0,0.3333333333333333
0.1111111111111111,1.0,0.2,0.125
0.3333333333333333,1.0,0.5,1.0
0.16666666666666666,0.2,0.14285714285714285,0.1111111111111111
0.25,0.5,0.3333333333333333,0.3333333333333333
1.0,0.3333333333333333,1.0,0.5
0.14285714285714285,0.25,0.16666666666666666,0.16666666666666666
1.0,0.5,0.5,0.25
1.0,0.5,1.0,0.5
0.3333333333333333,0.5,0.125,0.5
0.3333333333333333,1.0,1.0,1.0
0.5,0.5,1.0,0.5
1.0,1.0,1.0,0.5
0.3333333333333333,1.0,0.5,0.5
0.16666666666666666,0.2,0.5,0.125
0.5,1.0,0.5,0.3333333333333333
0.3333333333333333,1.0,0.5,1.0
0.2,0.5,0.5,1.0
0.5,0.3333333333333333,0.5,0.25
0.5,0.3333333333333333,1.0,0.3333333333333333
0.5,1.0,1.0,0.3333333333333333
1.0,1.0,1.0,0.3333333333333333
1.0,0.3333333333333333,0.5,1.0
0.25,1.0,0.5,1.0
0.1111111111111111,0.3333333333333333,0.25,0.25
0.5,1.0,0.5,1.0
0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.25,0.5,0.3333333333333333,0.3333333333333333
1.0,0.5,1.0,0.5
1.0,0.5,0.5,0.3333333333333333
0.2,0.5,1.0,0.25
1.0,0.5,0.5,0.5
1.0,0.5,0.5,0.25
1.0,1.0,0.3333333333333333,1.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
1.0,1.0,0.5,1.0
0.5,1.0,0.25,0.5
1.0,0.5,0.5,0.16666666666666666
1.0,0.5,1.0,0.5
0.3333333333333333,0.5,0.5,1.0
0.5,0.5,0.3333333333333333,0.2
1.0,1.0,0.5,1.0
0.07692307692307693,0.25,1.0,0.14285714285714285
0.3333333333333333,1.0,0.5,1.0
1.0,0.5,0.5,1.0
0.09090909090909091,0.2,0.125,0.5
0.3333333333333333,1.0,0.25,1.0
0.5,1.0,0.3333333333333333,0.3333333333333333
1.0,0.25,0.2,0.2
0.09090909090909091,0.3333333333333333,1.0,0.16666666666666666
0.1111111111111111,1.0,0.125,1.0
0.5,1.0,0.3333333333333333,1.0
0.5,1.0,1.0,0.3333333333333333
1.0,1.0,0.3333333333333333,1.0
1.0,0.5,0.3333333333333333,1.0
0.5,1.0,0.5,0.3333333333333333
1.0,0.5,1.0,0.5
1.0,0.5,1.0,0.5
1.0,0.3333333333333333,0.5,0.3333333333333333
0.2,0.25,0.5,0.16666666666666666
1.0,1.0,1.0,0.5
0.5,1.0,0.5,0.5
0.125,0.3333333333333333,0.25,0.25
0.25,0.5,0.5,0.5
0.5,0.5,0.5,0.3333333333333333
0.5,0.5,1.0,0.3333333333333333
0.5,0.3333333333333333,0.2,0.3333333333333333
1.0,1.0,0.3333333333333333,1.0
0.14285714285714285,0.5,0.14285714285714285,0.14285714285714285
0.1,0.14285714285714285,0.09090909090909091,0.2
1.0,0.5,0.3333333333333333,0.25
0.5,0.125,0.3333333333333333,0.07142857142857142
0.1,0.25,0.125,0.25
1.0,0.3333333333333333,0.25,0.125
0.1,0.25,0.5,0.3333333333333333
0.3333333333333333,0.14285714285714285,0.2,0.16666666666666666
1.0,1.0,1.0,0.5
0.5,1.0,0.25,1.0
0.16666666666666666,1.0,0.5,0.5
0.5,0.2,0.16666666666666666,0.25
1.0,1.0,1.0,1.0
0.5,0.25,0.2,0.25
0.5,0.5,0.5,0.5
1.0,0.5,0.5,1.0
0.5,0.3333333333333333,0.5,0.5
0.3333333333333333,0.5,0.3333333333333333,0.125
0.5,0.25,0.14285714285714285,0.1
1.0,0.3333333333333333,1.0,0.3333333333333333
1.0,0.3333333333333333,0.2,0.25
0.16666666666666666,0.3333333333333333,1.0,0.2
0.5,0.5,0.5,0.16666666666666666
1.0,1.0,1.0,0.5
1.0,0.5,1.0,1.0
1.0,1.0,0.5,1.0
0.25,1.0,0.25,0.3333333333333333
0.3333333333333333,0.5,1.0,1.0
0.2,0.3333333333333333,0.25,0.14285714285714285
0.14285714285714285,1.0,0.14285714285714285,0.25
0.3333333333333333,1.0,1.0,0.25
0.25,0.5,0.3333333333333333,1.0
0.25,0.3333333333333333,0.5,0.3333333333333333
1.0,0.5,0.25,0.16666666666666666
0.3333333333333333,0.3333333333333333,0.5,0.5
0.25,0.125,0.3333333333333333,0.125
0.5,0.5,1.0,0.5
0.1111111111111111,0.2,0.1,0.125
0.14285714285714285,1.0,0.14285714285714285,1.0
0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
0.25,0.5,0.25,1.0
0.3333333333333333,0.2,1.0,0.14285714285714285
0.5,0.5,1.0,0.5
1.0,1.0,1.0,1.0
0.16666666666666666,0.09090909090909091,1.0,0.05555555555555555
1.0,0.5,0.5,0.5
1.0,0.5,1.0,0.5
1.0,0.5,1.0,0.5
0.5,0.5,1.0,0.3333333333333333
1.0,1.0,0.5,1.0
1.0,0.3333333333333333,1.0,0.3333333333333333
1.0,0.5,1.0,0.5
1.0,0.5,1.0,0.5
0.5,0.25,0.3333333333333333,0.16666666666666666
1.0,0.3333333333333333,1.0,0.25
1.0,0.2,0.3333333333333333,0.1111111111111111
0.09090909090909091,0.3333333333333333,0.3333333333333333,0.1111111111111111
0.25,0.16666666666666666,0.5,0.1111111111111111
0.25,0.5,1.0,0.5
0.5,0.25,0.5,0.5
0.25,0.25,0.5,0.25
0.3333333333333333,0.5,1.0,1.0
1.0,0.5,0.3333333333333333,1.0
1.0,1.0,0.5,0.5
0.5,0.5,0.25,0.3333333333333333
1.0,0.5,1.0,1.0
1.0,1.0,0.3333333333333333,0.5
0.3333333333333333,0.5,0.2,0.125
1.0,1.0,1.0,0.3333333333333333
1.0,1.0,0.5,1.0
1.0,0.5,1.0,0.5
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25
1.0,1.0,0.5,1.0
1.0,0.5,1.0,0.5
0.14285714285714285,0.25,0.25,0.2
1.0,1.0,0.5,1.0
0.5,1.0,0.5,0.5
1.0,0.5,0.5,0.25
0.25,0.25,0.25,0.1111111111111111
0.3333333333333333,0.5,0.5,0.3333333333333333
1.0,0.5,1.0,0.5
1.0,1.0,0.5,0.5
0.2,0.5,0.125,0.1111111111111111
0.1,0.14285714285714285,0.25,0.07692307692307693
1.0,0.5,1.0,0.5
0.3333333333333333,1.0,0.5,0.5
1.0,1.0,0.3333333333333333,0.3333333333333333
0.25,0.5,0.25,0.5
1.0,0.5,1.0,0.5
0.1111111111111111,0.1,0.125,0.125
0.5,0.5,1.0,0.3333333333333333
1.0,0.5,0.5,0.5
1.0,1.0,0.25,0.3333333333333333
0.5,1.0,0.5,0.3333333333333333
0.5,1.0,0.3333333333333333,1.0
0.5,1.0,0.25,0.3333333333333333
0.16666666666666666,0.5,0.5,0.3333333333333333
1.0,0.5,1.0,0.5
0.125,0.3333333333333333,0.2,0.2
0.07692307692307693,0.5,0.16666666666666666,1.0
1.0,0.25,0.16666666666666666,0.3333333333333333
0.2,0.25,0.2,0.2
1.0,0.5,0.5,0.5
0.25,0.3333333333333333,0.25,0.3333333333333333
0.5,0.5,0.5,0.5
0.1,0.25,0.16666666666666666,1.0
0.3333333333333333,0.5,0.5,0.25
1.0,1.0,1.0,0.3333333333333333
0.5,1.0,0.5,0.3333333333333333
0.5,0.5,1.0,0.3333333333333333
1.0,0.5,1.0,0.5
0.5,1.0,0.5,0.5
0.3333333333333333,0.5,0.3333333333333333,0.5
1.0,0.5,1.0,0.5
0.3333333333333333,0.5,0.5,0.25
0.3333333333333333,0.5,1.0,0.3333333333333333
1.0,0.5,0.07692307692307693,0.08333333333333333
1.0,0.5,1.0,0.3333333333333333
0.07692307692307693,0.3333333333333333,0.5,0.2
0.5,1.0,1.0,0.5
0.05,0.5,0.1111111111111111,0.058823529411764705
0.3333333333333333,0.5,0.2,0.3333333333333333
0.3333333333333333,0.5,0.25,0.5
1.0,1.0,0.5,0.5
1.0,0.5,0.16666666666666666,0.2
0.25,1.0,0.25,1.0
1.0,0.5,1.0,0.5
0.125,0.25,0.3333333333333333,0.2
1.0,1.0,0.5,0.5
1.0,0.5,1.0,0.5
0.5,0.07692307692307693,1.0,0.05263157894736842
0.3333333333333333,0.5,0.5,0.25
1.0,0.14285714285714285,0.1,0.5
1.0,1.0,0.3333333333333333,0.5
0.5,0.3333333333333333,0.5,1.0
0.14285714285714285,0.5,0.25,0.16666666666666666
1.0,0.3333333333333333,0.3333333333333333,0.5
0.5,0.5,1.0,0.5
0.5,0.5,0.5,0.3333333333333333
0.5,0.5,0.5,0.5
0.3333333333333333,0.2,0.1111111111111111,0.16666666666666666
0.5,0.14285714285714285,0.25,0.16666666666666666
0.2,0.14285714285714285,0.3333333333333333,1.0
1.0,0.5,0.5,0.5
1.0,1.0,1.0,0.5
0.25,0.3333333333333333,1.0,0.3333333333333333
0.2,0.1111111111111111,0.5,0.07692307692307693
0.5,1.0,0.5,0.5
1.0,0.5,0.2,0.2
1.0,0.5,0.25,0.5
1.0,1.0,1.0,0.5
0.5,0.5,0.5,0.5
0.25,0.5,0.25,0.5
1.0,0.5,0.5,1.0
1.0,1.0,1.0,0.3333333333333333
1.0,0.5,1.0,0.5
0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
1.0,1.0,0.3333333333333333,1.0
0.25,0.5,0.5,0.25
0.25,0.3333333333333333,0.5,0.5
0.25,0.5,0.3333333333333333,0.5
1.0,0.5,0.25,0.25
0.3333333333333333,1.0,0.5,1.0
0.5,1.0,0.25,0.3333333333333333
1.0,1.0,1.0,0.3333333333333333
0.3333333333333333,1.0,0.5,0.3333333333333333
0.2,1.0,0.2,1.0
0.14285714285714285,0.16666666666666666,0.2,0.1
1.0,1.0,1.0,1.0
1.0,0.3333333333333333,0.5,0.5
0.5,1.0,0.3333333333333333,0.3333333333333333
0.5,1.0,1.0,0.5
1.0,0.5,0.5,0.5
0.5,0.5,1.0,0.5
0.25,0.3333333333333333,0.25,0.25
0.5,1.0,0.3333333333333333,0.5
0.5,0.5,0.3333333333333333,0.3333333333333333
1.0,0.5,0.5,0.5
1.0,1.0,0.5,1.0
0.5,0.5,0.5,0.3333333333333333
1.0,0.5,1.0,0.5
0.5,0.5,0.3333333333333333,0.3333333333333333
1.0,0.5,0.25,0.5
0.5,0.3333333333333333,0.2,0.16666666666666666
0.3333333333333333,1.0,1.0,1.0
1.0,0.5,1.0,0.5
1.0,0.5,1.0,0.5
0.5,0.5,0.3333333333333333,0.5
1.0,0.5,0.5,0.16666666666666666
1.0,0.5,1.0,0.5
1.0,1.0,0.5,0.5
1.0,0.5,0.5,0.3333333333333333
1.0,1.0,1.0,0.5
0.08333333333333333,0.5,0.16666666666666666,1.0
0.5,0.3333333333333333,0.5,0.25
0.5,0.5,0.25,0.25
1.0,1.0,1.0,1.0
1.0,1.0,0.3333333333333333,0.5
0.5,1.0,0.5,0.5
0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.5,1.0,0.5,0.3333333333333333
1.0,0.5,0.5,0.5
1.0,0.5,1.0,0.5
1.0,1.0,0.5,0.3333333333333333
1.0,0.5,0.5,0.5
0.3333333333333333,0.5,0.5,0.5
0.3333333333333333,1.0,1.0,0.2
0.3333333333333333,1.0,1.0,1.0
0.3333333333333333,0.5,0.5,0.5
1.0,0.5,1.0,0.5
1.0,1.0,1.0,1.0
0.5,1.0,0.5,0.16666666666666666
0.16666666666666666,0.5,0.25,0.25
1.0,0.5,0.5,0.5
0.3333333333333333,0.3333333333333333,0.125,0.16666666666666666
0.16666666666666666,1.0,0.25,0.3333333333333333
1.0,0.5,0.25,0.25
0.3333333333333333,1.0,0.3333333333333333,0.5
0.125,0.5,0.09090909090909091,1.0
0.3333333333333333,0.3333333333333333,0.5,0.2
0.25,1.0,0.14285714285714285,0.125
0.1,0.16666666666666666,0.125,0.25
0.5,1.0,1.0,0.5
1.0,0.25,0.5,0.125
1.0,0.5,1.0,0.5
0.5,0.2,0.2,0.1
0.3333333333333333,0.5,0.5,1.0
0.3333333333333333,0.5,0.5,0.5
1.0,0.5,0.5,1.0
0.25,0.5,0.2,0.14285714285714285
0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666
0.25,1.0,0.14285714285714285,1.0
1.0,0.5,1.0,0.5
1.0,0.5,0.5,0.5
0.5,0.5,1.0,0.5
1.0,0.5,1.0,0.5
1.0,0.5,0.5,0.5
1.0,0.5,0.5,1.0
0.5,0.5,0.5,0.5
1.0,1.0,0.5,1.0
1.0,0.05555555555555555,0.125,0.05263157894736842
0.3333333333333333,1.0,1.0,1.0
1.0,0.5,1.0,0.5
0.3333333333333333,0.5,0.1111111111111111,0.25
0.5,0.5,0.1111111111111111,0.5
0.5,0.3333333333333333,0.5,0.25
0.3333333333333333,1.0,0.25,0.2
1.0,1.0,0.3333333333333333,0.5
0.3333333333333333,0.5,0.5,0.3333333333333333
1.0,0.3333333333333333,0.3333333333333333,0.5
0.5,0.5,0.5,0.5
1.0,1.0,0.5,0.5
0.25,0.09090909090909091,0.5,0.06666666666666667
0.25,0.14285714285714285,0.3333333333333333,0.09090909090909091
0.5,1.0,0.2,0.1111111111111111
1.0,0.5,1.0,0.5
1.0,0.5,0.5,0.5
0.25,1.0,0.3333333333333333,0.5
0.25,1.0,0.3333333333333333,0.25
0.3333333333333333,0.5,0.5,0.3333333333333333
1.0,0.5,1.0,0.3333333333333333
0.25,0.3333333333333333,0.25,0.3333333333333333
0.5,0.3333333333333333,0.3333333333333333,0.5
1.0,0.5,1.0,0.5
1.0,1.0,0.5,0.5
0.25,1.0,0.3333333333333333,0.25
0.25,0.5,0.14285714285714285,0.16666666666666666
0.08333333333333333,0.125,0.08333333333333333,0.058823529411764705
0.5,1.0,1.0,0.5
0.2,0.3333333333333333,0.2,0.1
1.0,0.5,1.0,1.0
1.0,0.5,0.5,0.3333333333333333
0.25,0.16666666666666666,1.0,0.14285714285714285
1.0,0.5,0.5,0.5
0.5,0.5,0.25,0.14285714285714285
0.25,0.3333333333333333,0.25,0.25
0.3333333333333333,0.3333333333333333,1.0,0.5
0.5,1.0,0.5,1.0
1.0,1.0,0.25,1.0
0.5,0.16666666666666666,0.25,0.14285714285714285
1.0,0.5,0.5,1.0
0.2,0.5,0.3333333333333333,1.0
0.2,1.0,0.3333333333333333,0.3333333333333333
1.0,1.0,1.0,1.0
0.3333333333333333,1.0,0.25,0.3333333333333333
0.3333333333333333,1.0,0.3333333333333333,0.5
1.0,0.2,0.3333333333333333,0.14285714285714285
1.0,0.5,0.3333333333333333,0.5
1.0,1.0,0.5,1.0
0.1111111111111111,1.0,0.25,0.5
1.0,1.0,0.5,1.0
1.0,0.5,0.2,0.3333333333333333
0.16666666666666666,1.0,0.5,0.3333333333333333
0.5,1.0,0.5,1.0
1.0,0.5,0.3333333333333333,1.0
0.5,0.3333333333333333,0.3333333333333333,1.0
0.5,1.0,0.5,0.3333333333333333
0.5,1.0,0.5,1.0
0.1111111111111111,0.25,0.5,0.5
1.0,1.0,1.0,0.3333333333333333
0.5,0.5,0.3333333333333333,0.5
0.5,1.0,0.5,1.0
0.5,1.0,1.0,0.5
0.25,0.3333333333333333,0.5,0.14285714285714285
0.5,0.5,0.3333333333333333,0.3333333333333333
1.0,1.0,0.5,0.5
0.25,0.05555555555555555,1.0,0.05263157894736842
0.25,1.0,0.5,0.2
1.0,0.5,0.5,1.0
0.09090909090909091,0.5,0.07142857142857142,1.0
0.5,0.5,0.5,0.5
0.16666666666666666,0.25,1.0,0.14285714285714285
0.25,0.3333333333333333,0.2,0.3333333333333333
0.3333333333333333,1.0,0.25,0.3333333333333333
1.0,0.5,1.0,0.5
0.5,1.0,0.3333333333333333,0.5
1.0,0.5,1.0,0.3333333333333333
0.5,0.3333333333333333,0.2,0.2
0.5,1.0,1.0,0.3333333333333333
1.0,0.5,1.0,0.5
1.0,0.5,0.5,0.5
0.25,0.5,0.5,0.2
1.0,0.5,0.3333333333333333,0.5
0.2,0.125,1.0,0.125
1.0,0.5,1.0,0.5
0.25,0.3333333333333333,0.5,0.3333333333333333
1.0,1.0,1.0,1.0
0.1,0.2,0.25,0.14285714285714285
0.5,0.5,0.5,0.5
0.3333333333333333,0.5,0.5,0.5
0.5,0.3333333333333333,1.0,0.3333333333333333
0.5,0.3333333333333333,0.5,0.5
0.3333333333333333,0.5,0.3333333333333333,0.5
0.06666666666666667,0.05555555555555555,0.08333333333333333,0.05
0.2,0.1111111111111111,0.2,0.08333333333333333
1.0,0.5,0.5,0.5
0.5,0.5,1.0,0.5
0.125,1.0,0.3333333333333333,0.5
1.0,0.5,1.0,0.5
1.0,0.3333333333333333,0.25,0.3333333333333333
1.0,1.0,0.3333333333333333,0.5
1.0,0.3333333333333333,1.0,0.3333333333333333
0.09090909090909091,0.2,0.25,0.16666666666666666
1.0,0.5,0.5,1.0
0.3333333333333333,1.0,1.0,0.5
1.0,0.3333333333333333,0.5,0.5
0.1,0.16666666666666666,0.125,0.08333333333333333
0.5,0.25,0.16666666666666666,0.25
0.25,0.3333333333333333,0.2,0.5
0.2,1.0,0.3333333333333333,0.25
0.2,0.5,0.16666666666666666,1.0
1.0,1.0,1.0,1.0
0.25,1.0,0.5,1.0
0.5,1.0,1.0,0.25
1.0,0.2,0.25,0.14285714285714285
0.25,0.5,0.5,0.3333333333333333
0.3333333333333333,0.5,0.5,0.5
0.07692307692307693,0.3333333333333333,0.5,0.2
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.125
